lsoa_code,borough,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,imd_score,imd_quintile,status,timestamp,lsoa_name,processing_time
E01001960,Hammersmith and Fulham,80,9.074783325195312,5.706787109375,8.917814080362366,0.0,41.064453125,1.8463134765625,14.74456787109375,18.411,Q2,completed,2025-08-10T01:32:13.213089,Hammersmith and Fulham 003D,10.451259851455688
E01032788,Hammersmith and Fulham,80,9.242935180664062,6.0638427734375,8.627713197138505,0.0,37.799072265625,4.46929931640625,9.86175537109375,26.761,Q3,completed,2025-08-10T01:32:24.115025,Hammersmith and Fulham 023D,10.89494276046753
E01032789,Hammersmith and Fulham,80,18.890533447265625,13.3209228515625,18.55354154900396,0.0,71.649169921875,3.375244140625,31.96258544921875,17.108,Q2,completed,2025-08-10T01:32:36.155851,Hammersmith and Fulham 023E,12.033824920654297
E01032790,Hammersmith and Fulham,80,19.585494995117188,14.8223876953125,18.12866381479581,0.0,71.649169921875,5.03997802734375,31.96258544921875,17.986,Q2,completed,2025-08-10T01:32:46.528617,Hammersmith and Fulham 023F,10.364761352539062
E01002694,Islington,80,26.64947509765625,21.2677001953125,21.984076043690923,0.0,79.302978515625,8.984375,42.36297607421875,42.957,Q5_Most,completed,2025-08-10T01:33:09.668498,Islington 019A,23.131886959075928
E01002695,Islington,80,30.57685852050781,27.154541015625,20.022322325106217,1.300048828125,84.9365234375,15.50140380859375,43.8140869140625,22.394,Q3,completed,2025-08-10T01:33:28.314269,Islington 021A,18.637774229049683
E01002696,Islington,80,18.795242309570312,17.9473876953125,18.569357235137968,0.0,85.980224609375,3.0731201171875,24.9114990234375,20.191,Q2,completed,2025-08-10T01:33:50.415909,Islington 020A,22.09363317489624
E01002697,Islington,80,24.767379760742188,21.356201171875,18.888635163230344,0.0,87.24365234375,11.08856201171875,36.87286376953125,31.847,Q4,completed,2025-08-10T01:34:10.273209,Islington 019B,19.84930157661438
E01002698,Islington,80,16.304702758789062,14.501953125,13.497720096069935,0.0,70.501708984375,6.14013671875,22.06268310546875,17.454,Q2,completed,2025-08-10T01:34:33.682824,Islington 017A,23.40161895751953
E01002699,Islington,80,24.392623901367188,21.661376953125,16.300405970887265,0.0,79.74853515625,15.83099365234375,30.05828857421875,19.741,Q2,completed,2025-08-10T01:34:55.143996,Islington 017B,21.45198774337769
E01002700,Islington,80,21.98883056640625,19.451904296875,16.91788666235563,0.0,80.133056640625,12.030029296875,30.8135986328125,13.447,Q1_Least,completed,2025-08-10T01:35:13.325259,Islington 017C,18.174270391464237
E01002702,Islington,80,9.781036376953123,4.3792724609375,11.752544232526883,0.0,40.594482421875,0.33111572265625,17.17987060546875,29.535,Q4,completed,2025-08-10T01:35:29.126887,Islington 023B,15.79421067237854
E01002703,Islington,80,28.568191528320312,30.584716796875,15.45958021096917,0.0,54.0771484375,18.2403564453125,42.6971435546875,27.328,Q3,completed,2025-08-10T01:35:46.114756,Islington 023C,16.979728937149048
E01002704,Islington,80,5.62591552734375,0.579833984375,11.509488500867416,0.0,54.388427734375,0.006103515625,5.56640625,22.281,Q3,completed,2025-08-10T01:36:07.213080,Islington 023D,21.09032392501831
E01002708,Islington,80,6.913833618164063,2.74658203125,10.195191044821632,0.0,58.917236328125,0.2960205078125,8.59222412109375,29.96,Q4,completed,2025-08-10T01:36:28.249417,Islington 015A,21.028806924819943
E01002709,Islington,80,13.76739501953125,10.7177734375,10.814650191037051,0.0,44.56787109375,5.0689697265625,22.0550537109375,35.167,Q5_Most,completed,2025-08-10T01:36:51.545543,Islington 019C,23.28813505172729
E01002710,Islington,80,18.129425048828125,14.3280029296875,16.91682146553064,0.0,73.004150390625,4.5806884765625,26.02081298828125,30.958,Q4,completed,2025-08-10T01:37:13.088936,Islington 019D,21.532861471176147
E01002711,Islington,80,10.061874389648438,5.3497314453125,14.187548482116958,0.0,94.07958984375,0.09918212890625,16.27349853515625,21.801,Q3,completed,2025-08-10T01:37:34.964697,Islington 021B,21.867260932922363
E01002712,Islington,80,14.085617065429688,12.75634765625,10.768734497660926,0.0,54.205322265625,5.87005615234375,20.15228271484375,27.046,Q3,completed,2025-08-10T01:37:56.194894,Islington 015B,21.22219729423523
E01002713,Islington,80,9.512405395507812,5.31005859375,10.600907062749464,0.0,43.4814453125,1.8585205078125,12.42218017578125,44.476,Q5_Most,completed,2025-08-10T01:38:17.262953,Islington 015C,21.06005048751831
E01002714,Islington,80,15.26763916015625,16.9403076171875,8.430150443800459,0.0,44.171142578125,8.2275390625,20.6390380859375,14.035,Q1_Least,completed,2025-08-10T01:38:37.418579,Islington 017D,20.147618532180783
E01002715,Islington,80,11.688079833984377,11.9720458984375,8.853198960279691,0.0,30.8837890625,3.00140380859375,19.244384765625,38.505,Q5_Most,completed,2025-08-10T01:38:54.650890,Islington 019E,17.224313497543335
E01002716,Islington,80,16.392974853515625,11.1602783203125,17.662622490072035,0.0,64.019775390625,0.48370361328125,26.8585205078125,34.594,Q5_Most,completed,2025-08-10T01:39:16.595820,Islington 014A,21.93820095062256
E01002717,Islington,80,18.16925048828125,16.5252685546875,15.010891424162764,0.0,65.41748046875,3.19366455078125,28.34930419921875,22.402,Q3,completed,2025-08-10T01:39:36.815770,Islington 016A,20.212948322296143
E01002718,Islington,80,6.07513427734375,1.556396484375,10.72714667716046,0.0,46.197509765625,0.33416748046875,4.58221435546875,19.385,Q2,completed,2025-08-10T01:39:54.072137,Islington 014B,17.247293949127197
E01002719,Islington,80,24.824676513671875,23.4710693359375,13.62682560073994,0.0,61.04736328125,13.75732421875,33.82568359375,16.71,Q2,completed,2025-08-10T01:40:23.175376,Islington 016B,29.09623551368713
E01002720,Islington,80,23.524093627929688,22.052001953125,16.114855345328884,0.0,61.36474609375,11.9842529296875,35.59722900390625,40.041,Q5_Most,completed,2025-08-10T01:40:42.377442,Islington 016C,19.193124055862427
E01002721,Islington,80,1.8523406982421875,0.5950927734375,3.879184536414787,0.146484375,30.389404296875,0.29754638671875,1.70440673828125,28.168,Q4,completed,2025-08-10T01:40:55.764405,Islington 014C,13.380963802337646
E01002722,Islington,80,34.625701904296875,36.395263671875,15.941258073157597,0.0,63.57421875,23.193359375,45.947265625,36.798,Q5_Most,completed,2025-08-10T01:41:13.715746,Islington 018A,17.944514513015747
E01002724,Islington,80,7.6025390625,0.7568359375,13.437961207281782,0.0,44.525146484375,0.0,5.74951171875,14.573,Q2,completed,2025-08-10T01:41:37.748216,Islington 022D,24.02545404434204
E01002726,Islington,80,4.8492431640625,2.2796630859375,7.9334100902040445,0.0,50.152587890625,0.13580322265625,5.66558837890625,24.493,Q3,completed,2025-08-10T01:41:54.785051,Islington 022F,17.029833793640137
E01002729,Islington,80,12.488784790039062,6.50634765625,13.117989794018316,0.0,48.602294921875,1.9317626953125,21.28143310546875,31.027,Q4,completed,2025-08-10T01:42:13.497245,Islington 021E,18.705192804336548
E01002731,Islington,80,7.52288818359375,1.45263671875,9.668327329709742,0.0,36.97509765625,0.2044677734375,12.0941162109375,24.496,Q3,completed,2025-08-10T01:42:35.800498,Islington 007B,22.29724097251892
E01002732,Islington,80,14.933013916015623,7.4981689453125,16.745581859071994,0.0,66.204833984375,1.46026611328125,24.12567138671875,47.055,Q5_Most,completed,2025-08-10T01:42:57.079960,Islington 005A,21.27191162109375
E01002733,Islington,80,10.573043823242188,8.9599609375,9.354588630155524,0.0,41.815185546875,2.95867919921875,15.6341552734375,18.532,Q2,completed,2025-08-10T01:43:27.179582,Islington 007C,30.093615531921387
E01002734,Islington,80,6.1476898193359375,0.5401611328125,15.578662208170329,0.0,85.44921875,0.0762939453125,3.8330078125,40.543,Q5_Most,completed,2025-08-10T01:43:47.322865,Islington 005B,20.13627243041992
E01002736,Islington,80,7.64068603515625,4.693603515625,8.510771716882424,0.0,33.50830078125,0.7843017578125,11.38458251953125,45.005,Q5_Most,completed,2025-08-10T01:44:05.294797,Islington 005C,17.96392583847046
E01002737,Islington,80,17.176437377929688,15.4754638671875,11.74248291283572,0.335693359375,48.297119140625,8.5906982421875,27.18658447265625,35.801,Q5_Most,completed,2025-08-10T01:44:19.838274,Islington 005D,14.536474466323853
E01002739,Islington,80,11.31439208984375,9.4329833984375,9.684472086720747,0.0,48.236083984375,3.11431884765625,17.1112060546875,17.378,Q2,completed,2025-08-10T01:44:42.420996,Islington 013A,22.57571530342102
E01002740,Islington,80,15.166168212890623,4.6661376953125,21.025821992650016,0.0,82.421875,0.55084228515625,23.65570068359375,16.104,Q2,completed,2025-08-10T01:45:05.825037,Islington 013B,23.3950469493866
E01002741,Islington,80,44.79789733886719,41.4581298828125,23.052986546864226,3.8818359375,84.58251953125,26.79901123046875,66.54510498046875,34.846,Q5_Most,completed,2025-08-10T01:45:18.229883,Islington 009B,12.397846460342407
E01002743,Islington,80,25.7147216796875,26.8280029296875,15.845751401558989,0.0,80.3955078125,13.3209228515625,34.4818115234375,19.06,Q2,completed,2025-08-10T01:45:27.338737,Islington 009C,9.099861860275269
E01002744,Islington,80,17.547760009765625,18.963623046875,13.037984367718147,0.0,44.024658203125,4.94384765625,29.08477783203125,17.889,Q2,completed,2025-08-10T01:45:36.260057,Islington 009D,8.914314031600952
E01002745,Islington,80,12.954330444335938,12.8326416015625,7.083884356796145,0.067138671875,26.85546875,9.72747802734375,18.0755615234375,15.807,Q2,completed,2025-08-10T01:45:58.199135,Islington 013C,21.932546854019165
E01002748,Islington,80,11.285247802734377,1.751708984375,19.39386615340267,0.0,82.62939453125,0.030517578125,13.23089599609375,39.897,Q5_Most,completed,2025-08-10T01:46:15.759692,Islington 006C,17.554048538208008
E01002751,Islington,80,22.92274475097656,21.0235595703125,16.61178509589236,0.0,60.760498046875,9.552001953125,33.12225341796875,38.0,Q5_Most,completed,2025-08-10T01:46:32.874637,Islington 005E,17.108944177627563
E01002753,Islington,80,11.457672119140623,11.9476318359375,7.912910239564029,0.0,39.55078125,4.815673828125,17.5567626953125,29.443,Q4,completed,2025-08-10T01:46:54.118960,Islington 002A,21.236315965652462
E01002754,Islington,80,20.422821044921875,20.1080322265625,13.956742163277866,0.048828125,58.587646484375,8.83941650390625,27.0355224609375,16.43,Q2,completed,2025-08-10T01:47:17.111562,Islington 002B,22.985601902008057
E01002755,Islington,80,37.30430603027344,35.4278564453125,25.05577064333723,0.189208984375,89.630126953125,14.75982666015625,55.69915771484375,39.869,Q5_Most,completed,2025-08-10T01:47:38.529266,Islington 001A,21.41118597984314
E01002757,Islington,80,31.15325927734375,21.9146728515625,22.816959414318127,1.40380859375,83.88671875,14.0228271484375,46.173095703125,24.102,Q3,completed,2025-08-10T01:47:56.297409,Islington 002C,17.760140895843506
E01002758,Islington,80,22.255401611328125,13.494873046875,21.874659969356507,0.0,84.65576171875,7.62939453125,26.51214599609375,44.134,Q5_Most,completed,2025-08-10T01:48:12.440958,Islington 001C,16.136549949645996
E01002759,Islington,80,12.146148681640623,9.9639892578125,9.699578963681752,0.0,40.66162109375,5.1513671875,18.33038330078125,20.645,Q2,completed,2025-08-10T01:48:26.165055,Islington 002D,13.717593669891356
E01002760,Islington,80,19.356842041015625,13.671875,17.507015049861266,0.0,82.647705078125,8.5723876953125,22.46246337890625,38.826,Q5_Most,completed,2025-08-10T01:48:36.953291,Islington 002E,10.781232833862305
E01002764,Islington,80,23.028717041015625,23.565673828125,18.177990443793185,0.0,88.397216796875,10.809326171875,30.07965087890625,30.946,Q4,completed,2025-08-10T01:49:00.680015,Islington 010A,23.719366312026978
E01002765,Islington,80,12.108840942382812,5.328369140625,18.24551700500844,0.0,96.71630859375,1.0986328125,13.90228271484375,28.236,Q4,completed,2025-08-10T01:49:17.323548,Islington 015D,16.63652467727661
E01002766,Islington,80,12.03460693359375,8.88671875,16.40794153519221,0.0,94.1650390625,0.726318359375,15.61431884765625,31.553,Q4,completed,2025-08-10T01:49:38.397489,Islington 015E,21.06793761253357
E01002767,Islington,80,17.931060791015625,14.0228271484375,16.58154118375938,0.0,72.93701171875,5.2337646484375,26.26800537109375,36.783,Q5_Most,completed,2025-08-10T01:49:59.827467,Islington 011D,21.41944360733032
E01002768,Islington,80,16.009597778320312,12.841796875,13.084184774539905,0.347900390625,49.90234375,5.0445556640625,24.55596923828125,29.312,Q4,completed,2025-08-10T01:50:22.667521,Islington 004A,22.83205008506775
E01002770,Islington,80,15.556488037109377,11.4990234375,13.392880895127368,0.0,52.03857421875,4.10919189453125,25.1220703125,29.977,Q4,completed,2025-08-10T01:50:42.780252,Islington 004B,20.104783296585083
E01002771,Islington,80,13.265838623046877,10.1776123046875,10.545549749851236,0.0,42.205810546875,5.5816650390625,18.280029296875,27.333,Q3,completed,2025-08-10T01:51:04.226036,Islington 004C,21.437787294387817
E01002772,Islington,80,11.302719116210938,8.6212158203125,11.546628876964297,0.0,40.057373046875,1.5167236328125,14.83612060546875,28.721,Q4,completed,2025-08-10T01:51:23.946871,Islington 002F,19.713835954666138
E01002773,Islington,80,17.82379150390625,12.5732421875,14.73770267593008,0.20751953125,58.587646484375,6.66351318359375,25.8758544921875,50.095,Q5_Most,completed,2025-08-10T01:51:43.541282,Islington 004D,19.58741068840027
E01002774,Islington,80,11.668777465820312,7.196044921875,13.031869974676558,0.0,62.8173828125,1.95770263671875,15.91033935546875,30.891,Q4,completed,2025-08-10T01:52:08.554410,Islington 004E,25.00213050842285
E01002775,Islington,80,21.270065307617188,17.6849365234375,17.054546580433335,0.0,79.96826171875,8.75396728515625,30.31005859375,22.198,Q3,completed,2025-08-10T01:52:34.116101,Islington 014D,25.55268692970276
E01002776,Islington,80,11.567459106445312,4.486083984375,14.71642761722,0.0,64.898681640625,0.714111328125,18.00079345703125,32.142,Q4,completed,2025-08-10T01:52:51.917391,Islington 014E,17.79578924179077
E01002777,Islington,80,4.378585815429688,1.3275146484375,11.86272043093902,0.09765625,66.41845703125,0.27923583984375,2.11944580078125,27.576,Q4,completed,2025-08-10T01:53:07.575112,Islington 012A,15.650736570358276
E01002778,Islington,80,5.897750854492188,1.5350341796875,8.665652383417635,0.0,39.459228515625,0.0,9.70916748046875,39.066,Q5_Most,completed,2025-08-10T01:53:22.536780,Islington 012B,14.949442386627195
E01002780,Islington,80,6.67083740234375,4.1351318359375,7.863368539614676,0.0,33.709716796875,0.49591064453125,10.04638671875,26.351,Q3,completed,2025-08-10T01:53:34.312718,Islington 014F,11.765948295593262
E01002781,Islington,80,12.89031982421875,12.3046875,10.36617071060375,0.0,61.907958984375,7.53021240234375,16.8243408203125,28.936,Q4,completed,2025-08-10T01:53:47.697652,Islington 012D,13.37692904472351
E01002782,Islington,80,17.855300903320312,20.0042724609375,13.707731322214451,0.0,63.232421875,2.60162353515625,28.14483642578125,37.168,Q5_Most,completed,2025-08-10T01:53:58.206355,Islington 012E,10.50171184539795
E01002783,Islington,80,17.249298095703125,15.2587890625,14.823770829640903,0.0,75.299072265625,5.00946044921875,24.65667724609375,46.454,Q5_Most,completed,2025-08-10T01:54:18.298759,Islington 010B,20.08440470695496
E01002784,Islington,80,22.039031982421875,21.09375,12.616972876242434,0.604248046875,72.808837890625,11.56463623046875,28.7628173828125,34.3,Q5_Most,completed,2025-08-10T01:54:36.874537,Islington 010C,18.56777286529541
E01002785,Islington,80,12.566680908203123,9.5367431640625,10.46745210291033,0.0,42.852783203125,4.8553466796875,18.646240234375,18.889,Q2,completed,2025-08-10T01:55:24.319147,Islington 008B,47.4366135597229
E01002786,Islington,80,11.28509521484375,9.6160888671875,8.181597408117703,0.0,35.809326171875,5.42449951171875,15.49224853515625,36.106,Q5_Most,completed,2025-08-10T01:55:44.434957,Islington 010D,20.10680174827576
E01002787,Islington,80,26.334304809570312,25.93994140625,11.165359191428673,4.7119140625,72.955322265625,19.03076171875,33.3648681640625,32.105,Q4,completed,2025-08-10T01:56:04.744921,Islington 010E,20.30197048187256
E01002788,Islington,80,15.277099609375,14.044189453125,9.599675996147573,0.0244140625,38.2080078125,8.52203369140625,22.320556640625,16.985,Q2,completed,2025-08-10T01:56:27.387436,Islington 008C,22.63551425933838
E01002790,Islington,80,18.487472534179688,18.8568115234375,8.79052682407085,0.9521484375,33.428955078125,12.2100830078125,24.18365478515625,42.268,Q5_Most,completed,2025-08-10T01:56:44.752253,Islington 016D,17.354320526123047
E01002791,Islington,80,19.40147399902344,19.1009521484375,13.200609273041657,0.0,54.547119140625,9.84954833984375,27.35137939453125,13.879,Q1_Least,completed,2025-08-10T01:57:02.701709,Islington 016E,17.940539836883545
E01002792,Islington,80,9.529495239257812,7.025146484375,8.655574778368168,0.0,33.160400390625,1.86614990234375,15.88897705078125,16.098,Q2,completed,2025-08-10T01:57:15.992119,Islington 017E,13.28288221359253
E01002793,Islington,80,8.82568359375,3.912353515625,11.742103750852802,0.0,48.05908203125,0.299072265625,11.54022216796875,36.247,Q5_Most,completed,2025-08-10T01:57:37.334190,Islington 016F,21.33308506011963
E01002794,Islington,80,11.190719604492188,6.3323974609375,13.825967533973897,0.0,51.5380859375,0.537109375,14.16015625,22.216,Q3,completed,2025-08-10T01:57:58.361495,Islington 020B,21.018312215805054
E01002795,Islington,80,14.463424682617188,10.9954833984375,15.2934281691165,0.0,74.365234375,3.082275390625,19.3878173828125,25.019,Q3,completed,2025-08-10T01:58:17.507218,Islington 013D,19.13971781730652
E01002796,Islington,80,16.602020263671875,17.44384765625,6.07628337807766,2.020263671875,27.203369140625,14.4195556640625,19.952392578125,23.575,Q3,completed,2025-08-10T01:58:37.528221,Islington 013E,20.01400351524353
E01002797,Islington,80,14.847412109375,12.90283203125,14.814270907333146,0.0,58.55712890625,0.23651123046875,24.8443603515625,32.118,Q4,completed,2025-08-10T01:58:52.799220,Islington 018B,15.26299214363098
E01002798,Islington,80,7.88421630859375,1.922607421875,14.03420324949368,0.0,60.919189453125,0.42724609375,6.26068115234375,21.479,Q3,completed,2025-08-10T01:59:08.109976,Islington 018C,15.304248094558716
E01002799,Islington,80,5.996551513671875,1.4404296875,9.414741304417673,0.0,37.24365234375,0.02593994140625,5.94940185546875,32.282,Q4,completed,2025-08-10T01:59:24.141450,Islington 018D,16.02346682548523
E01002800,Islington,80,4.4295501708984375,2.9998779296875,6.0024487296504825,0.0,38.12255859375,1.7913818359375,3.99169921875,38.934,Q5_Most,completed,2025-08-10T01:59:42.927715,Islington 018E,18.77277970314026
E01002801,Islington,80,9.913406372070312,4.9652099609375,12.235039687071469,0.0,50.775146484375,0.33416748046875,15.6219482421875,16.852,Q2,completed,2025-08-10T02:00:01.098407,Islington 020C,18.162691116333008
E01002802,Islington,80,11.397247314453123,8.19091796875,10.580650165845473,0.0,57.04345703125,3.40728759765625,17.24090576171875,25.903,Q3,completed,2025-08-10T02:00:24.523817,Islington 020D,23.417409896850582
E01002803,Islington,80,10.176925659179688,3.076171875,13.908090861161307,0.0,65.61279296875,0.36468505859375,17.2515869140625,23.761,Q3,completed,2025-08-10T02:00:40.159814,Islington 020E,15.6289963722229
E01002804,Islington,80,11.396942138671877,9.7686767578125,10.267179298845704,0.775146484375,63.739013671875,4.06646728515625,14.1357421875,37.376,Q5_Most,completed,2025-08-10T02:00:56.080969,Islington 001D,15.914178371429443
E01002805,Islington,80,11.426544189453123,8.0657958984375,13.598329050140247,0.0,71.258544921875,1.593017578125,17.156982421875,22.828,Q3,completed,2025-08-10T02:01:16.341153,Islington 003B,20.25318384170532
E01002806,Islington,80,17.035751342773438,16.2261962890625,16.84323057034813,0.0,91.571044921875,0.1861572265625,23.199462890625,26.952,Q3,completed,2025-08-10T02:01:28.603803,Islington 003C,12.254650354385376
E01002807,Islington,80,28.91510009765625,29.2449951171875,19.6487926670039,1.23291015625,64.78271484375,9.32159423828125,45.98541259765625,31.573,Q4,completed,2025-08-10T02:01:50.729257,Islington 001E,22.11844825744629
E01002808,Islington,80,12.210540771484377,9.6038818359375,11.969924485008974,0.0,54.364013671875,3.03802490234375,17.37060546875,24.642,Q3,completed,2025-08-10T02:02:04.729569,Islington 003D,13.991312265396118
E01002809,Islington,80,25.022430419921875,20.5169677734375,18.62044714776216,0.030517578125,64.78271484375,9.43756103515625,39.17236328125,31.444,Q4,completed,2025-08-10T02:02:20.900958,Islington 003E,16.16288948059082
E01002810,Islington,80,13.429718017578123,11.3525390625,10.60803626329026,0.0,44.342041015625,5.145263671875,19.99664306640625,33.321,Q4,completed,2025-08-10T02:02:36.075852,Islington 003F,15.162872791290283
E01002811,Islington,80,44.05998229980469,43.1854248046875,20.431571286755204,10.5712890625,89.0625,25.8697509765625,57.0953369140625,38.606,Q5_Most,completed,2025-08-10T02:02:49.431280,Islington 001F,13.344428539276125
E01033486,Islington,80,7.896881103515625,1.9500732421875,10.51872522439712,0.0,38.519287109375,0.006103515625,13.51470947265625,37.609,Q5_Most,completed,2025-08-10T02:03:07.980683,Islington 011E,18.540891647338867
E01033487,Islington,12,,,,,,,,10.732,Q1_Least,insufficient,2025-08-10T02:03:16.074307,Islington 011F,8.086617231369019
E01033488,Islington,80,7.972793579101562,2.4932861328125,11.744666597983214,0.0,60.150146484375,0.19073486328125,9.99908447265625,32.982,Q4,completed,2025-08-10T02:03:35.546515,Islington 011G,19.463208436965942
E01033489,Islington,80,17.044754028320312,9.088134765625,17.793779116394767,0.0,54.0771484375,0.26702880859375,37.921142578125,12.468,Q1_Least,completed,2025-08-10T02:03:57.472812,Islington 022G,21.917794942855835
E01033490,Islington,80,11.274642944335938,1.8035888671875,16.717107327920132,0.0,47.74169921875,0.0152587890625,17.181396484375,19.576,Q2,completed,2025-08-10T02:04:17.920843,Islington 022H,20.44103145599365
E01033491,Islington,80,8.472747802734375,5.5511474609375,10.186172466825544,0.0,48.236083984375,0.53558349609375,12.29095458984375,29.14,Q4,completed,2025-08-10T02:04:32.783708,Islington 011H,14.853862047195436
E01033492,Islington,80,14.360580444335938,13.9739990234375,8.776078246472375,0.0,30.377197265625,6.65435791015625,22.0672607421875,30.044,Q4,completed,2025-08-10T02:04:50.822194,Islington 011I,18.030479431152344
E01033493,Islington,80,8.8897705078125,7.391357421875,5.992855788245276,1.556396484375,23.004150390625,3.49578857421875,12.74261474609375,11.735,Q1_Least,completed,2025-08-10T02:05:10.004228,Islington 006F,19.17299437522888
E01033494,Islington,80,16.046981811523438,14.7705078125,11.5888209867111,1.666259765625,60.15625,7.421875,20.6085205078125,16.599,Q2,completed,2025-08-10T02:05:24.388431,Islington 006G,14.370697736740112
E01002812,Kensington and Chelsea,80,20.67451477050781,15.9698486328125,15.184571875576047,0.0,60.21728515625,7.86285400390625,34.4146728515625,11.548,Q1_Least,completed,2025-08-10T02:05:49.018432,Kensington and Chelsea 013A,24.62200117111206
E01002813,Kensington and Chelsea,80,9.956512451171877,6.67724609375,9.460607218499716,0.0,40.667724609375,2.923583984375,14.117431640625,10.093,Q1_Least,completed,2025-08-10T02:06:03.321678,Kensington and Chelsea 011A,14.295238494873049
E01002814,Kensington and Chelsea,80,15.36285400390625,14.093017578125,13.09880541709984,0.0,68.22509765625,4.51202392578125,21.19598388671875,25.028,Q3,completed,2025-08-10T02:06:20.034576,Kensington and Chelsea 015A,16.70489764213562
E01002815,Kensington and Chelsea,80,13.19976806640625,9.4573974609375,12.620576482360166,0.0,50.067138671875,6.085205078125,20.71990966796875,18.289,Q2,completed,2025-08-10T02:06:44.706725,Kensington and Chelsea 011B,24.66514492034912
E01002816,Kensington and Chelsea,80,6.4107513427734375,4.876708984375,6.109091229549014,0.0,23.33984375,0.762939453125,10.51788330078125,11.528,Q1_Least,completed,2025-08-10T02:07:08.038252,Kensington and Chelsea 011C,23.321527004241943
E01002817,Kensington and Chelsea,80,15.26641845703125,13.677978515625,12.136730647288452,0.0,48.92578125,5.28106689453125,21.51641845703125,10.4,Q1_Least,completed,2025-08-10T02:07:33.761005,Kensington and Chelsea 011D,25.71575427055359
E01002819,Kensington and Chelsea,80,6.8341827392578125,2.3681640625,8.28376328109412,0.0,36.322021484375,0.15869140625,11.6790771484375,11.072,Q1_Least,completed,2025-08-10T02:08:01.547206,Kensington and Chelsea 012B,27.77731442451477
E01002820,Kensington and Chelsea,80,16.027908325195312,17.620849609375,9.398179183383927,0.0,35.41259765625,9.58404541015625,20.654296875,9.557,Q1_Least,completed,2025-08-10T02:08:28.441665,Kensington and Chelsea 016A,26.887459993362427
E01002821,Kensington and Chelsea,80,12.8692626953125,13.4246826171875,9.69236763056952,0.0,39.44091796875,3.52325439453125,19.866943359375,10.933,Q1_Least,completed,2025-08-10T02:08:51.326254,Kensington and Chelsea 014A,22.87501835823059
E01002822,Kensington and Chelsea,80,2.4286651611328125,0.0457763671875,6.077635193250165,0.0,29.4189453125,0.0,0.4608154296875,12.856,Q1_Least,completed,2025-08-10T02:09:10.499059,Kensington and Chelsea 016B,19.162811279296875
E01002823,Kensington and Chelsea,80,9.892349243164062,5.9814453125,11.415384250822006,0.0,58.251953125,2.34832763671875,12.38861083984375,28.418,Q4,completed,2025-08-10T02:09:23.081497,Kensington and Chelsea 014B,12.575437068939207
E01002828,Kensington and Chelsea,80,25.4937744140625,27.349853515625,15.952647370381618,0.0,51.4404296875,8.87603759765625,39.7552490234375,16.243,Q2,completed,2025-08-10T02:09:48.902474,Kensington and Chelsea 008E,25.808977127075195
E01002829,Kensington and Chelsea,80,4.336090087890625,0.006103515625,9.300601004959203,0.0,47.216796875,0.0,0.97808837890625,34.531,Q5_Most,completed,2025-08-10T02:10:06.713440,Kensington and Chelsea 004A,17.797459840774536
E01002830,Kensington and Chelsea,80,6.664276123046875,4.8736572265625,7.250413350988405,0.0,40.582275390625,1.74560546875,8.9508056640625,35.373,Q5_Most,completed,2025-08-10T02:10:29.058617,Kensington and Chelsea 004B,22.33817768096924
E01002831,Kensington and Chelsea,80,8.890457153320312,5.6304931640625,10.129947922777395,0.0,51.336669921875,1.6326904296875,11.84234619140625,36.708,Q5_Most,completed,2025-08-10T02:10:50.100072,Kensington and Chelsea 004C,21.03194665908813
E01002832,Kensington and Chelsea,80,9.86541748046875,4.6539306640625,12.553372473143424,0.0,69.317626953125,0.79498291015625,13.70849609375,31.366,Q4,completed,2025-08-10T02:11:08.015983,Kensington and Chelsea 004D,17.906917810440063
E01002833,Kensington and Chelsea,80,11.797561645507812,9.674072265625,10.933273307401246,0.0,43.475341796875,2.6947021484375,15.3350830078125,19.197,Q2,completed,2025-08-10T02:11:26.065930,Kensington and Chelsea 007A,18.04094362258911
E01002834,Kensington and Chelsea,80,18.02772521972656,22.0184326171875,11.764459313178044,0.0244140625,41.39404296875,5.10711669921875,27.880859375,15.607,Q2,completed,2025-08-10T02:11:51.241569,Kensington and Chelsea 013B,25.167640447616577
E01002838,Kensington and Chelsea,80,3.701171875,2.001953125,6.736537362153676,0.0,48.14453125,0.54168701171875,3.46832275390625,11.108,Q1_Least,completed,2025-08-10T02:12:08.486465,Kensington and Chelsea 020A,17.23689579963684
E01002839,Kensington and Chelsea,80,15.8575439453125,15.7501220703125,11.610699525121042,0.347900390625,39.190673828125,3.51715087890625,26.84478759765625,25.779,Q3,completed,2025-08-10T02:12:33.315692,Kensington and Chelsea 013C,24.81722640991211
E01002840,Kensington and Chelsea,80,13.06121826171875,10.8123779296875,10.403220141032495,0.006103515625,50.390625,4.63104248046875,19.21539306640625,37.672,Q5_Most,completed,2025-08-10T02:12:58.104984,Kensington and Chelsea 021A,24.780292987823486
E01002841,Kensington and Chelsea,80,10.433349609375,5.8837890625,12.642721352722813,0.0,57.6416015625,2.59246826171875,11.2548828125,26.462,Q3,completed,2025-08-10T02:13:12.890114,Kensington and Chelsea 021B,14.776133060455322
E01002842,Kensington and Chelsea,80,14.178619384765623,9.259033203125,14.47560353632865,0.0732421875,59.039306640625,3.41796875,21.6644287109375,47.396,Q5_Most,completed,2025-08-10T02:13:22.993817,Kensington and Chelsea 021C,10.096693277359009
